geoid,name,PctBachHigher,MedHHIncome,PctTravel60MinMore
05000US39033,"Crawford County, OH",11.2,41877,6
05000US39035,"Cuyahoga County, OH",29.1,43861,4.4
05000US39037,"Darke County, OH",11.5,44311,6.5
05000US39039,"Defiance County, OH",16.4,46377,4
05000US39041,"Delaware County, OH",49.8,90499,3.6
05000US39043,"Erie County, OH",20.3,46906,5.1
05000US39045,"Fairfield County, OH",25.8,58971,6.9
05000US39047,"Fayette County, OH",13.4,38864,9.6
05000US39049,"Franklin County, OH",36.0,50700,2.8
05000US39051,"Fulton County, OH",16.7,53039,4.2
05000US39053,"Gallia County, OH",15.3,39399,9.8
05000US39055,"Geauga County, OH",34.8,66127,6.8
05000US39057,"Greene County, OH",35.4,57992,3.3
05000US39059,"Guernsey County, OH",12.7,39293,7
05000US39061,"Hamilton County, OH",33.2,49104,3.4
05000US39063,"Hancock County, OH",24.6,49350,2.9
05000US39065,"Hardin County, OH",14.0,40732,5.4
05000US39067,"Harrison County, OH",7.8,37088,11.9
05000US39069,"Henry County, OH",13.3,49423,4.2
05000US39071,"Highland County, OH",11.1,39641,13.3
05000US39073,"Hocking County, OH",12.8,40556,18.5
05000US39075,"Holmes County, OH",8.3,44091,8.6
05000US39077,"Huron County, OH",12.4,48335,5.7
05000US39079,"Jackson County, OH",14.0,36903,11.2
05000US39081,"Jefferson County, OH",14.8,40115,7.7
05000US39083,"Knox County, OH",20.4,49323,12.8
05000US39085,"Lake County, OH",24.8,56231,3.3
05000US39087,"Lawrence County, OH",14.9,40244,5.6
05000US39089,"Licking County, OH",22.0,54247,6
05000US39091,"Logan County, OH",15.3,47345,5.8
05000US39093,"Lorain County, OH",21.2,51756,4.7
05000US39095,"Lucas County, OH",22.9,41436,3.6
05000US39097,"Madison County, OH",17.6,54647,3.8
05000US39099,"Mahoning County, OH",21.0,41112,5.8
05000US39101,"Marion County, OH",12.1,40966,6
05000US39103,"Medina County, OH",29.9,65768,7.1
05000US39105,"Meigs County, OH",11.4,34704,11.1
05000US39107,"Mercer County, OH",16.1,52234,3.8
05000US39109,"Miami County, OH",20.3,52292,3.8
05000US39111,"Monroe County, OH",10.5,41677,14.2
05000US39113,"Montgomery County, OH",24.4,43895,4.2
05000US39115,"Morgan County, OH",7.7,37152,12.7
05000US39117,"Morrow County, OH",13.5,51534,10.1
05000US39119,"Muskingum County, OH",13.8,40398,9.6
05000US39121,"Noble County, OH",8.9,39544,12.7
05000US39123,"Ottawa County, OH",20.3,53850,5.6
05000US39125,"Paulding County, OH",12.5,44099,4.5
05000US39127,"Perry County, OH",10.1,42222,17
05000US39129,"Pickaway County, OH",15.9,53750,5.4
05000US39131,"Pike County, OH",12.7,39735,9
05000US39133,"Portage County, OH",24.6,51969,4.8
05000US39135,"Preble County, OH",11.9,48899,6.9
05000US39137,"Putnam County, OH",19.7,60693,4.1
05000US39139,"Richland County, OH",15.0,42894,6.8
05000US39141,"Ross County, OH",13.7,44089,11.3
05000US39143,"Sandusky County, OH",13.3,46785,3.6
05000US39145,"Scioto County, OH",14.0,34783,7.6
05000US39147,"Seneca County, OH",15.7,42375,3.9
05000US39149,"Shelby County, OH",13.8,51159,3.5
05000US39151,"Stark County, OH",20.7,45689,4.7
05000US39153,"Summit County, OH",29.4,49227,4.3
05000US39155,"Trumbull County, OH",16.4,42488,6.5
05000US39157,"Tuscarawas County, OH",14.7,43869,4.4
05000US39159,"Union County, OH",27.8,65866,3.6
05000US39161,"Van Wert County, OH",15.0,44602,3.3
05000US39163,"Vinton County, OH",7.9,34432,12
05000US39165,"Warren County, OH",36.9,72055,4.2
05000US39167,"Washington County, OH",15.9,43829,5.1
05000US39169,"Wayne County, OH",19.4,49241,4.5
05000US39171,"Williams County, OH",12.9,43176,4.9
05000US39173,"Wood County, OH",29.4,53441,2.8
05000US39175,"Wyandot County, OH",13.2,46129,6
05000US40001,"Adair County, OK",10.9,31287,7.9
05000US40003,"Alfalfa County, OK",20.5,41943,6.3
05000US40005,"Atoka County, OK",15.0,36755,10.4
05000US40007,"Beaver County, OK",17.5,50466,6.4
05000US40009,"Beckham County, OK",15.6,51506,7.1
05000US40011,"Blaine County, OK",16.0,43356,9.8
05000US40013,"Bryan County, OK",20.9,37883,6.2
05000US40015,"Caddo County, OK",13.5,38155,6.5
05000US40017,"Canadian County, OK",25.6,63884,3.4
05000US40019,"Carter County, OK",17.0,41039,4.1
05000US40021,"Cherokee County, OK",24.6,35182,8.4
05000US40023,"Choctaw County, OK",12.0,29015,8.3
05000US40025,"Cimarron County, OK",16.7,37261,5.5
05000US40027,"Cleveland County, OK",31.4,54883,3.6
05000US40029,"Coal County, OK",12.4,33512,7
05000US40031,"Comanche County, OK",20.3,46320,2.1
05000US40033,"Cotton County, OK",13.8,48596,3.8
05000US40035,"Craig County, OK",14.0,40496,7.8
05000US40037,"Creek County, OK",15.7,43363,4.7
05000US40039,"Custer County, OK",25.7,43917,8.4
05000US40041,"Delaware County, OK",15.7,36423,11.7
05000US40043,"Dewey County, OK",20.5,43583,10.9
05000US40045,"Ellis County, OK",23.9,47933,7.6
05000US40047,"Garfield County, OK",21.6,43458,3.7
05000US40049,"Garvin County, OK",15.1,38356,10.9
05000US40051,"Grady County, OK",16.7,48963,7.5
05000US40053,"Grant County, OK",19.5,43405,5.1
05000US40055,"Greer County, OK",14.9,40827,6.5
05000US40057,"Harmon County, OK",15.6,28194,8
05000US40059,"Harper County, OK",15.4,46437,3.7
05000US40061,"Haskell County, OK",12.9,37771,13.5
05000US40063,"Hughes County, OK",11.4,34656,9.4
05000US40065,"Jackson County, OK",20.7,41563,2.4
05000US40067,"Jefferson County, OK",11.3,35682,10.7
05000US40069,"Johnston County, OK",17.2,36209,7.5
05000US40071,"Kay County, OK",18.8,41026,4
05000US40073,"Kingfisher County, OK",18.5,53466,8.5
05000US40075,"Kiowa County, OK",17.5,35426,8.9
05000US40077,"Latimer County, OK",13.5,40585,8.3
05000US40079,"Le Flore County, OK",12.4,36084,4.4
05000US40081,"Lincoln County, OK",12.6,42953,12.6
05000US40083,"Logan County, OK",22.9,52031,5.7
05000US40085,"Love County, OK",15.4,41517,4.5
05000US40087,"McClain County, OK",19.0,54554,7.1
05000US40089,"McCurtain County, OK",13.0,32134,6.8
05000US40091,"McIntosh County, OK",12.7,32669,8.6
05000US40093,"Major County, OK",15.8,48698,5.4
05000US40095,"Marshall County, OK",15.1,36727,5.1
05000US40097,"Mayes County, OK",13.9,41475,7.8
05000US40099,"Murray County, OK",15.6,43781,4.3
05000US40101,"Muskogee County, OK",17.7,37748,5.8
05000US40103,"Noble County, OK",19.3,43980,8.4
05000US40105,"Nowata County, OK",11.8,38990,6.2
05000US40107,"Okfuskee County, OK",11.4,34258,13.4
05000US40109,"Oklahoma County, OK",29.3,45082,2.4
05000US40111,"Okmulgee County, OK",14.0,39142,10.3
05000US40113,"Osage County, OK",16.4,42536,5
05000US40115,"Ottawa County, OK",13.2,36280,4.7
05000US40117,"Pawnee County, OK",17.7,43152,10
05000US40119,"Payne County, OK",35.9,36762,5.4
05000US40121,"Pittsburg County, OK",15.0,41206,4.7
05000US40123,"Pontotoc County, OK",26.5,40680,4.5
05000US40125,"Pottawatomie County, OK",16.7,42467,6.8
05000US40127,"Pushmataha County, OK",10.9,28587,10.7
05000US40129,"Roger Mills County, OK",20.5,53952,11.8
05000US40131,"Rogers County, OK",22.9,58761,4
05000US40133,"Seminole County, OK",13.6,33377,7.5
05000US40135,"Sequoyah County, OK",12.9,36191,5.7
05000US40137,"Stephens County, OK",16.8,44918,5.2
05000US40139,"Texas County, OK",19.9,47983,3
05000US40141,"Tillman County, OK",17.3,34550,10.8
05000US40143,"Tulsa County, OK",29.5,47845,2.5
05000US40145,"Wagoner County, OK",22.1,56821,5
05000US40147,"Washington County, OK",25.4,47959,3.4
05000US40149,"Washita County, OK",16.9,45417,7.4
05000US40151,"Woods County, OK",27.3,50690,4.5
05000US40153,"Woodward County, OK",18.0,52048,6
05000US41001,"Baker County, OR",20.5,40348,3.5
05000US41003,"Benton County, OR",48.6,48635,4.1
05000US41005,"Clackamas County, OR",31.8,63951,6.7
05000US41007,"Clatsop County, OR",22.1,44330,4.9
05000US41009,"Columbia County, OR",17.4,55358,12.9
05000US41011,"Coos County, OR",17.8,37853,4.8
05000US41013,"Crook County, OR",14.4,40263,5
05000US41015,"Curry County, OR",20.4,38401,2.2
05000US41017,"Deschutes County, OR",30.5,51468,3.2
05000US41019,"Douglas County, OR",15.2,40096,5.4
05000US41021,"Gilliam County, OR",16.1,45833,3.4
05000US41023,"Grant County, OR",17.5,34337,6.9
05000US41025,"Harney County, OR",15.7,39674,2
05000US41027,"Hood River County, OR",26.4,56355,4.2
05000US41029,"Jackson County, OR",24.4,43664,3
05000US41031,"Jefferson County, OR",15.5,43330,6
05000US41033,"Josephine County, OR",16.4,36699,4
05000US41035,"Klamath County, OR",19.5,41066,4.8
05000US41037,"Lake County, OR",19.8,40049,2.9
05000US41039,"Lane County, OR",27.5,42628,4.2
05000US41041,"Lincoln County, OR",24.0,41996,5.3
05000US41043,"Linn County, OR",16.1,47129,5
05000US41045,"Malheur County, OR",13.7,37191,4.9
05000US41047,"Marion County, OR",20.8,46654,6.4
05000US41049,"Morrow County, OR",11.1,48457,6.2
05000US41051,"Multnomah County, OR",39.2,51582,5.7
05000US41053,"Polk County, OR",28.5,52365,7.3
05000US41055,"Sherman County, OR",14.8,44583,7.3
05000US41057,"Tillamook County, OR",20.3,41869,6.6
05000US41059,"Umatilla County, OR",14.8,48452,2.9
05000US41061,"Union County, OR",21.5,41784,3.9
05000US41063,"Wallowa County, OR",22.3,40204,9
05000US41065,"Wasco County, OR",20.6,43601,3.9
05000US41067,"Washington County, OR",39.5,64375,5.7
05000US41069,"Wheeler County, OR",14.8,36357,14.8
05000US41071,"Yamhill County, OR",22.5,53950,7.7
05000US42001,"Adams County, PA",19.3,58465,11.3
05000US42003,"Allegheny County, PA",35.1,50664,6.3
05000US42005,"Armstrong County, PA",14.3,44478,11.5
05000US42007,"Beaver County, PA",20.9,48311,6.8
05000US42009,"Bedford County, PA",12.1,41512,9.5
05000US42011,"Berks County, PA",22.3,55021,7.5
05000US42013,"Blair County, PA",17.9,42687,3.6
05000US42015,"Bradford County, PA",16.4,44650,5.9
05000US42017,"Bucks County, PA",35.1,76859,11.2
05000US42019,"Butler County, PA",29.7,58226,7.9
05000US42021,"Cambria County, PA",17.9,41668,5
05000US42023,"Cameron County, PA",13.9,41409,4.1
05000US42025,"Carbon County, PA",15.5,49951,12.3
05000US42027,"Centre County, PA",39.9,49706,3.3
05000US42029,"Chester County, PA",48.3,86184,9.5
05000US42031,"Clarion County, PA",18.3,43059,5.9
05000US42033,"Clearfield County, PA",12.9,40768,8.5
05000US42035,"Clinton County, PA",17.1,40682,7
05000US42037,"Columbia County, PA",20.0,44680,4.3
05000US42039,"Crawford County, PA",18.6,41664,6
05000US42041,"Cumberland County, PA",32.4,60883,3.4
05000US42043,"Dauphin County, PA",27.5,54066,4.2
05000US42045,"Delaware County, PA",34.9,64242,7.9
05000US42047,"Elk County, PA",15.7,44741,3.2
05000US42049,"Erie County, PA",24.2,45249,2.5
05000US42051,"Fayette County, PA",14.0,38108,8.5
05000US42053,"Forest County, PA",9.2,36686,8.5
05000US42055,"Franklin County, PA",19.3,52167,6.7
05000US42057,"Fulton County, PA",11.3,47470,16.4
05000US42059,"Greene County, PA",15.0,42837,9.4
05000US42061,"Huntingdon County, PA",13.7,44455,12.5
05000US42063,"Indiana County, PA",21.1,43408,7.3
05000US42065,"Jefferson County, PA",12.6,40719,5.6
05000US42067,"Juniata County, PA",11.2,44991,15.9
05000US42069,"Lackawanna County, PA",25.1,45483,4.2
05000US42071,"Lancaster County, PA",23.5,56172,5.4
05000US42073,"Lawrence County, PA",19.4,44079,5.8
05000US42075,"Lebanon County, PA",19.1,54259,5
05000US42077,"Lehigh County, PA",27.4,54645,8.2
05000US42079,"Luzerne County, PA",20.5,43486,5.6
05000US42081,"Lycoming County, PA",18.6,44557,4.3
05000US42083,"McKean County, PA",15.2,41351,3.6
05000US42085,"Mercer County, PA",20.0,43589,5.5
05000US42087,"Mifflin County, PA",11.2,38671,7.2
05000US42089,"Monroe County, PA",23.2,57773,24.6
05000US42091,"Montgomery County, PA",45.1,78984,9
05000US42093,"Montour County, PA",26.0,49845,4
05000US42095,"Northampton County, PA",26.6,59551,11.5
05000US42097,"Northumberland County, PA",13.8,40963,6.4
05000US42099,"Perry County, PA",15.2,56205,8.2
05000US42101,"Philadelphia County, PA",23.2,37016,12.6
05000US42103,"Pike County, PA",22.6,58474,28.1
05000US42105,"Potter County, PA",13.6,40970,7
05000US42107,"Schuylkill County, PA",14.0,45441,9.6
05000US42109,"Snyder County, PA",15.7,47059,6.7
05000US42111,"Somerset County, PA",14.0,42424,6
05000US42113,"Sullivan County, PA",13.0,38981,8.4
05000US42115,"Susquehanna County, PA",16.1,46815,6.9
05000US42117,"Tioga County, PA",18.0,42607,7
05000US42119,"Union County, PA",22.1,46737,4.9
05000US42121,"Venango County, PA",14.7,41814,5.3
05000US42123,"Warren County, PA",17.2,43108,5.1
05000US42125,"Washington County, PA",25.0,53326,8.4
05000US42127,"Wayne County, PA",18.4,50153,11
05000US42129,"Westmoreland County, PA",24.7,49734,10.2
05000US42131,"Wyoming County, PA",17.6,48626,7
05000US42133,"York County, PA",21.6,58747,9.6
05000US44001,"Bristol County, RI",42.2,71086,5.4
05000US44003,"Kent County, RI",29.5,61884,5.6
05000US44005,"Newport County, RI",43.7,69826,5.4
05000US44007,"Providence County, RI",25.9,49213,6.3
05000US44009,"Washington County, RI",42.7,72391,6.1
05000US45001,"Abbeville County, SC",12.5,35067,9.1
05000US45003,"Aiken County, SC",23.9,44399,5.5
05000US45005,"Allendale County, SC",15.2,25966,10.8
05000US45007,"Anderson County, SC",18.5,42659,4.4
05000US45009,"Bamberg County, SC",17.2,31015,11
05000US45011,"Barnwell County, SC",12.2,35748,8
05000US45013,"Beaufort County, SC",37.0,56581,4.4
05000US45015,"Berkeley County, SC",20.5,51476,5.6
05000US45017,"Calhoun County, SC",17.6,39843,3.3
05000US45019,"Charleston County, SC",38.4,50289,3.4
05000US45021,"Cherokee County, SC",12.7,33512,4.4
05000US45023,"Chester County, SC",11.1,32718,10.7
05000US45025,"Chesterfield County, SC",12.0,31279,8
05000US45027,"Clarendon County, SC",13.8,33267,9.8
05000US45029,"Colleton County, SC",13.7,31289,21.6
05000US45031,"Darlington County, SC",16.0,37490,4.4
05000US45033,"Dillon County, SC",7.9,26668,6.1
05000US45035,"Dorchester County, SC",24.2,54912,7.9
05000US45037,"Edgefield County, SC",16.9,44208,7.3
05000US45039,"Fairfield County, SC",15.1,35452,6.3
05000US45041,"Florence County, SC",21.0,41738,5
05000US45043,"Georgetown County, SC",22.9,42472,9.8
05000US45045,"Greenville County, SC",30.9,48438,3.3
05000US45047,"Greenwood County, SC",21.8,37911,7.1
05000US45049,"Hampton County, SC",11.2,35713,20
05000US45051,"Horry County, SC",22.2,42183,3.4
05000US45053,"Jasper County, SC",12.1,36504,7.1
05000US45055,"Kershaw County, SC",18.6,44068,8
05000US45057,"Lancaster County, SC",18.5,42107,8.7
05000US45059,"Laurens County, SC",14.4,38829,5.4
05000US45061,"Lee County, SC",8.0,27755,7.3
05000US45063,"Lexington County, SC",27.9,53644,4.8
05000US45065,"McCormick County, SC",18.6,38385,12
05000US45067,"Marion County, SC",12.1,30562,7.3
05000US45069,"Marlboro County, SC",9.8,28612,4.3
05000US45071,"Newberry County, SC",19.0,42005,7.6
05000US45073,"Oconee County, SC",21.6,41854,6.9
05000US45075,"Orangeburg County, SC",17.8,33661,8
05000US45077,"Pickens County, SC",23.0,41947,4.6
05000US45079,"Richland County, SC",36.2,48420,3.2
05000US45081,"Saluda County, SC",12.8,39541,8.2
05000US45083,"Spartanburg County, SC",20.9,43421,3.6
05000US45085,"Sumter County, SC",18.5,40726,6.5
05000US45087,"Union County, SC",12.3,32459,10.1
05000US45089,"Williamsburg County, SC",12.3,25174,12
05000US45091,"York County, SC",27.8,52571,5
05000US46003,"Aurora County, SD",14.5,46071,4.1
05000US46005,"Beadle County, SD",20.3,43778,1.6
05000US46007,"Bennett County, SD",16.6,36429,3.7
05000US46009,"Bon Homme County, SD",17.8,41139,1.3
05000US46011,"Brookings County, SD",39.2,47093,3.3
05000US46013,"Brown County, SD",26.1,49504,1.9
05000US46015,"Brule County, SD",21.4,46107,3.5
05000US46017,"Buffalo County, SD",8.9,30439,3.8
05000US46019,"Butte County, SD",17.6,38980,9.8
05000US46021,"Campbell County, SD",18.2,36563,2.1
05000US46023,"Charles Mix County, SD",16.1,38475,1.9
05000US46025,"Clark County, SD",18.6,48438,3.7
05000US46027,"Clay County, SD",41.3,38377,5.2
05000US46029,"Codington County, SD",23.5,46383,2.4
05000US46031,"Corson County, SD",13.5,29451,5.1
05000US46033,"Custer County, SD",28.3,46984,10.3
05000US46035,"Davison County, SD",26.0,47493,4.6
05000US46037,"Day County, SD",14.8,40095,3.5
05000US46039,"Deuel County, SD",19.9,47302,2.2
05000US46041,"Dewey County, SD",14.3,34797,2.5
05000US46043,"Douglas County, SD",15.9,48836,3
05000US46045,"Edmunds County, SD",24.0,51379,4.1
05000US46047,"Fall River County, SD",21.6,33703,5.5
05000US46049,"Faulk County, SD",13.7,39714,3.3
05000US46051,"Grant County, SD",15.4,46273,4.7
05000US46053,"Gregory County, SD",15.8,36447,4.4
05000US46055,"Haakon County, SD",22.7,48571,2.1
05000US46057,"Hamlin County, SD",17.3,50473,4.7
05000US46059,"Hand County, SD",17.9,45399,4.7
05000US46061,"Hanson County, SD",22.2,53860,2.9
05000US46063,"Harding County, SD",32.9,48036,5.5
05000US46065,"Hughes County, SD",34.4,59117,2.3
05000US46067,"Hutchinson County, SD",25.0,44153,4.1
05000US46069,"Hyde County, SD",17.3,46694,4.9
05000US46071,"Jackson County, SD",15.2,43967,5.3
05000US46073,"Jerauld County, SD",15.1,45587,2.3
05000US46075,"Jones County, SD",14.1,44531,3.4
05000US46077,"Kingsbury County, SD",21.0,50060,4.1
05000US46079,"Lake County, SD",28.2,46071,4.5
05000US46081,"Lawrence County, SD",30.3,43733,4.9
05000US46083,"Lincoln County, SD",38.4,73340,2.1
05000US46085,"Lyman County, SD",21.6,46339,1.7
05000US46087,"McCook County, SD",21.0,47392,2.6
05000US46089,"McPherson County, SD",18.0,36314,6
05000US46091,"Marshall County, SD",18.1,44516,5.7
05000US46093,"Meade County, SD",21.3,50077,2.6
05000US46095,"Mellette County, SD",16.5,35563,7.1
05000US46097,"Miner County, SD",23.0,47019,4
05000US46099,"Minnehaha County, SD",28.7,52530,2.4
05000US46101,"Moody County, SD",22.5,50949,3.2
05000US46103,"Pennington County, SD",27.8,50253,3.5
05000US46105,"Perkins County, SD",20.4,37521,4.1
05000US46107,"Potter County, SD",18.2,45511,6.8
05000US46109,"Roberts County, SD",15.7,42893,2.7
05000US46111,"Sanborn County, SD",16.9,46200,5.5
05000US46113,"Shannon County, SD",11.9,26282,3
05000US46115,"Spink County, SD",19.4,46884,2.7
05000US46117,"Stanley County, SD",26.7,56553,0.5
05000US46119,"Sully County, SD",28.2,51563,2.6
05000US46121,"Todd County, SD",14.0,30972,2.5
05000US46123,"Tripp County, SD",19.6,40920,2.8
05000US46125,"Turner County, SD",20.0,50565,6.2
05000US46127,"Union County, SD",31.9,64496,2.8
05000US46129,"Walworth County, SD",22.7,42711,4.7
05000US46135,"Yankton County, SD",26.0,53589,3.6
05000US46137,"Ziebach County, SD",15.1,32422,8.5
05000US47001,"Anderson County, TN",23.0,44154,3.8
05000US47003,"Bedford County, TN",12.7,39635,10.3
05000US47005,"Benton County, TN",10.6,33663,8.5
05000US47007,"Bledsoe County, TN",7.9,31388,16.4
05000US47009,"Blount County, TN",21.0,46347,3.8
05000US47011,"Bradley County, TN",17.8,40614,4.1
05000US47013,"Campbell County, TN",9.2,31312,8.1
05000US47015,"Cannon County, TN",12.6,40998,11.5
05000US47017,"Carroll County, TN",15.9,35595,7.9
05000US47019,"Carter County, TN",15.5,32908,4.4
05000US47021,"Cheatham County, TN",19.4,53363,7.9
05000US47023,"Chester County, TN",15.5,42097,7.6
05000US47025,"Claiborne County, TN",13.2,33568,9.2
05000US47027,"Clay County, TN",14.0,30184,11.8
05000US47029,"Cocke County, TN",8.6,29764,8.9
05000US47031,"Coffee County, TN",18.5,38151,6.9
05000US47033,"Crockett County, TN",12.3,37601,5.2
05000US47035,"Cumberland County, TN",16.8,37963,6
05000US47037,"Davidson County, TN",35.0,46676,3
05000US47039,"Decatur County, TN",14.2,34146,11
05000US47041,"DeKalb County, TN",13.8,36713,13.3
05000US47043,"Dickson County, TN",14.9,45109,15.5
05000US47045,"Dyer County, TN",17.7,38167,4.1
05000US47047,"Fayette County, TN",20.2,56297,10.6
05000US47049,"Fentress County, TN",11.6,27773,10.1
05000US47051,"Franklin County, TN",17.7,41625,6.2
05000US47053,"Gibson County, TN",15.4,36981,5.5
05000US47055,"Giles County, TN",13.5,38014,10.9
05000US47057,"Grainger County, TN",9.9,33185,12.6
05000US47059,"Greene County, TN",15.7,35613,5.2
05000US47061,"Grundy County, TN",10.3,26644,11.1
05000US47063,"Hamblen County, TN",16.1,39316,6.3
05000US47065,"Hamilton County, TN",27.8,46544,3.1
05000US47067,"Hancock County, TN",9.9,22205,12.4
05000US47069,"Hardeman County, TN",11.2,31963,14.8
05000US47071,"Hardin County, TN",11.2,33044,5.9
05000US47073,"Hawkins County, TN",12.7,36419,5.1
05000US47075,"Haywood County, TN",11.9,32827,6.9
05000US47077,"Henderson County, TN",11.9,37784,5.6
05000US47079,"Henry County, TN",15.7,36593,4.7
05000US47081,"Hickman County, TN",11.5,42330,24.4
05000US47083,"Houston County, TN",9.7,34595,16.5
05000US47085,"Humphreys County, TN",12.9,41943,12.1
05000US47087,"Jackson County, TN",8.6,33363,9.6
05000US47089,"Jefferson County, TN",12.7,38800,6.1
05000US47091,"Johnson County, TN",10.5,30063,11.8
05000US47093,"Knox County, TN",34.3,47270,2.8
05000US47095,"Lake County, TN",6.1,26212,3.9
05000US47097,"Lauderdale County, TN",10.8,32987,9.3
05000US47099,"Lawrence County, TN",11.8,36663,10.6
05000US47101,"Lewis County, TN",11.7,33956,14.3
05000US47103,"Lincoln County, TN",14.9,40904,7.2
05000US47105,"Loudon County, TN",23.1,49602,5.3
05000US47107,"McMinn County, TN",14.5,38944,6.2
05000US47109,"McNairy County, TN",10.6,33066,7.2
05000US47111,"Macon County, TN",8.5,35452,15.2
05000US47113,"Madison County, TN",23.8,42348,3.8
05000US47115,"Marion County, TN",14.8,39817,8.5
05000US47117,"Marshall County, TN",13.2,40687,11.4
05000US47119,"Maury County, TN",16.8,45603,9.5
05000US47121,"Meigs County, TN",7.8,33492,15.8
05000US47123,"Monroe County, TN",10.1,36430,7.9
05000US47125,"Montgomery County, TN",22.7,49459,6.4
05000US47127,"Moore County, TN",15.4,44977,3.8
05000US47129,"Morgan County, TN",6.1,37522,10.4
05000US47131,"Obion County, TN",14.1,40516,4.5
05000US47133,"Overton County, TN",11.2,34119,10.2
05000US47135,"Perry County, TN",12.3,32101,14
05000US47137,"Pickett County, TN",12.3,34255,15.2
05000US47139,"Polk County, TN",11.0,37235,10.7
05000US47141,"Putnam County, TN",21.7,34107,5.6
05000US47143,"Rhea County, TN",11.2,36470,8.7
05000US47145,"Roane County, TN",17.1,43017,5.6
05000US47147,"Robertson County, TN",16.3,52588,9.4
05000US47149,"Rutherford County, TN",27.9,55105,7.1
05000US47151,"Scott County, TN",10.6,29161,16.1
05000US47153,"Sequatchie County, TN",12.2,33181,13.5
05000US47155,"Sevier County, TN",14.6,43300,5.8
05000US47157,"Shelby County, TN",28.7,46251,3
05000US47159,"Smith County, TN",12.3,44116,14.6
05000US47161,"Stewart County, TN",11.7,40200,14.7
05000US47163,"Sullivan County, TN",20.6,40025,3.6
05000US47165,"Sumner County, TN",23.5,55560,8
05000US47167,"Tipton County, TN",14.5,51847,12.2
05000US47169,"Trousdale County, TN",12.5,43613,17.6
05000US47171,"Unicoi County, TN",11.3,35415,6.2
05000US47173,"Union County, TN",7.7,33456,11.8
05000US47175,"Van Buren County, TN",9.8,31940,7.2
05000US47177,"Warren County, TN",11.9,34008,8.4
05000US47179,"Washington County, TN",28.9,42995,3.2
05000US47181,"Wayne County, TN",7.7,35377,10.2
05000US47183,"Weakley County, TN",20.6,35509,7.7
05000US47185,"White County, TN",11.9,34717,5.3
05000US47187,"Williamson County, TN",52.0,91146,4.8
05000US47189,"Wilson County, TN",25.9,61353,6.8
05000US48001,"Anderson County, TX",10.1,41471,6.2
05000US48003,"Andrews County, TX",14.2,55327,10.5
05000US48005,"Angelina County, TX",15.1,40150,3.7
05000US48007,"Aransas County, TX",23.1,44769,3.7
05000US48009,"Archer County, TX",19.0,56250,4.2
05000US48011,"Armstrong County, TX",23.6,56974,5
05000US48013,"Atascosa County, TX",13.1,45702,14.4
05000US48015,"Austin County, TX",18.6,51340,14.5
05000US48017,"Bailey County, TX",13.4,41075,5.9
05000US48019,"Bandera County, TX",22.8,47927,21.2
05000US48021,"Bastrop County, TX",16.5,52516,13.2
05000US48023,"Baylor County, TX",21.7,34688,11.1
05000US48025,"Bee County, TX",8.5,40707,12.6
05000US48027,"Bell County, TX",21.4,50085,3.4
05000US48029,"Bexar County, TX",25.9,49141,4.5
05000US48031,"Blanco County, TX",27.7,46881,15.1
05000US48033,"Borden County, TX",29.4,69688,4.3
05000US48035,"Bosque County, TX",15.3,44860,10.9
05000US48037,"Bowie County, TX",18.5,42346,2.1
05000US48039,"Brazoria County, TX",26.8,68008,9.7
05000US48041,"Brazos County, TX",38.7,37638,4.1
05000US48043,"Brewster County, TX",35.4,40086,2.1
05000US48045,"Briscoe County, TX",17.2,35078,9.8
05000US48047,"Brooks County, TX",9.5,21445,6
05000US48049,"Brown County, TX",16.0,40821,3
05000US48051,"Burleson County, TX",11.4,43976,7.8
05000US48053,"Burnet County, TX",22.0,49047,11.9
05000US48055,"Caldwell County, TX",14.9,43393,16.6
05000US48057,"Calhoun County, TX",15.2,45122,4.5
05000US48059,"Callahan County, TX",17.3,46812,2.7
05000US48061,"Cameron County, TX",14.9,32558,3.1
05000US48063,"Camp County, TX",15.4,36495,4.2
05000US48065,"Carson County, TX",22.4,60813,4.2
05000US48067,"Cass County, TX",13.5,35932,10.1
05000US48069,"Castro County, TX",13.6,35301,2.2
05000US48071,"Chambers County, TX",16.8,75200,12.5
05000US48073,"Cherokee County, TX",12.8,37508,8
05000US48075,"Childress County, TX",15.8,44455,2.6
05000US48077,"Clay County, TX",18.0,54298,4.1
05000US48079,"Cochran County, TX",12.6,40406,9
05000US48081,"Coke County, TX",16.1,40844,5.2
05000US48083,"Coleman County, TX",14.1,30690,11
05000US48085,"Collin County, TX",49.0,83238,7.6
05000US48087,"Collingsworth County, TX",20.2,41940,5.9
05000US48089,"Colorado County, TX",16.4,43273,10.8
05000US48091,"Comal County, TX",32.3,63480,10.9
05000US48093,"Comanche County, TX",18.7,36599,7.2
05000US48095,"Concho County, TX",11.4,50278,12
05000US48097,"Cooke County, TX",17.4,49735,10.2
05000US48099,"Coryell County, TX",14.8,50104,3.9
05000US48101,"Cottle County, TX",16.8,34770,3.5
05000US48103,"Crane County, TX",13.9,49974,12
05000US48105,"Crockett County, TX",9.6,49850,9.5
05000US48107,"Crosby County, TX",13.1,36768,3.1
05000US48109,"Culberson County, TX",16.4,33500,2.9
05000US48111,"Dallam County, TX",10.7,42781,4.9
05000US48113,"Dallas County, TX",28.1,49159,6.3
05000US48115,"Dawson County, TX",8.2,40152,5.4
